,,,,,,,,Two color points Chart 1:,,,,,,,,,,,,,,,FDR cut-off,
ID,Uniprot Accession,Description,gene_name,-Log Student's T-test p-value,Student's T-test Difference,FDR Significant ,significant or not,Significant,Not significant,MS/MS count 957,MS/MS count 958,MS/MS count 959,MS/MS count 960,MS/MS count 961,MS/MS count 962,LFQ intensity 957,LFQ intensity 958,LFQ intensity 959,LFQ intensity 960,LFQ intensity 961,LFQ intensity 962,,x,y
,,,,,,,,,,,,,,,,,,,,,,,0.9,2.43394
,,,,,,,,,,,,,,,,,,,,,,,0.89,2.4708
,,,,,,,,,,,,,,,,,,,,,,,0.88,2.50955
,,,,,,,,,,,,,,,,,,,,,,,0.87,2.55032
,,,,,,,,,,,,,,,,,,,,,,,0.86,2.5933
,,,,,,,,,,,,,,,,,,,,,,,0.85,2.63868
,,,,,,,,,,,,,,,,,,,,,,,0.84,2.68666
,,,,,,,,,,,,,,,,,,,,,,,0.83,2.7375
,,,,,,,,,,,,,,,,,,,,,,,0.82,2.79147
,,,,,,,,,,,,,,,,,,,,,,,0.81,2.84888
,,,,,,,,,,,,,,,,,,,,,,,0.8,2.91011
,,,,,,,,,,,,,,,,,,,,,,,0.79,2.97557
,,,,,,,,,,,,,,,,,,,,,,,0.78,3.04576
,,,,,,,,,,,,,,,,,,,,,,,0.77,3.12125
,,,,,,,,,,,,,,,,,,,,,,,0.76,3.20273
,,,,,,,,,,,,,,,,,,,,,,,0.75,3.29102
,,,,,,,,,,,,,,,,,,,,,,,0.74,3.38712
,,,,,,,,,,,,,,,,,,,,,,,0.73,3.49225
,,,,,,,,,,,,,,,,,,,,,,,0.72,3.60793
,,,,,,,,,,,,,,,,,,,,,,,0.71,3.73609
,,,,,,,,,,,,,,,,,,,,,,,0.7,3.87924
,,,,,,,,,,,,,,,,,,,,,,,0.69,4.04069
,,,,,,,,,,,,,,,,,,,,,,,0.68,4.22497
,,,,,,,,,,,,,,,,,,,,,,,0.67,4.43851
,,,,,,,,,,,,,,,,,,,,,,,0.66,4.69086
,,,,,,,,,,,,,,,,,,,,,,,0.65,4.99711
,,,,,,,,,,,,,,,,,,,,,,,0.64,5.38327
,,,,,,,,,,,,,,,,,,,,,,,0.63,5.90021
,,,,,,,,,,,,,,,,,,,,,,,0.62,6.671
,,,,,,,,,,,,,,,,,,,,,,,0.61,8.16724
,,,,,,,,,,,,,,,,,,,,,,,-0.61,8.16724
,,,,,,,,,,,,,,,,,,,,,,,-0.62,6.671
,,,,,,,,,,,,,,,,,,,,,,,-0.63,5.90021
,,,,,,,,,,,,,,,,,,,,,,,-0.64,5.38327
,,,,,,,,,,,,,,,,,,,,,,,-0.65,4.99711
,,,,,,,,,,,,,,,,,,,,,,,-0.66,4.69086
,,,,,,,,,,,,,,,,,,,,,,,-0.67,4.43851
,,,,,,,,,,,,,,,,,,,,,,,-0.68,4.22497
,,,,,,,,,,,,,,,,,,,,,,,-0.69,4.04069
,,,,,,,,,,,,,,,,,,,,,,,-0.7,3.87924
,,,,,,,,,,,,,,,,,,,,,,,-0.71,3.73609
,,,,,,,,,,,,,,,,,,,,,,,-0.72,3.60793
,,,,,,,,,,,,,,,,,,,,,,,-0.73,3.49225
,,,,,,,,,,,,,,,,,,,,,,,-0.74,3.38712
,,,,,,,,,,,,,,,,,,,,,,,-0.75,3.29102
,,,,,,,,,,,,,,,,,,,,,,,-0.76,3.20273
,,,,,,,,,,,,,,,,,,,,,,,-0.77,3.12125
,,,,,,,,,,,,,,,,,,,,,,,-0.78,3.04576
,,,,,,,,,,,,,,,,,,,,,,,-0.79,2.97557
,,,,,,,,,,,,,,,,,,,,,,,-0.8,2.91011
,,,,,,,,,,,,,,,,,,,,,,,-0.81,2.84888
,,,,,,,,,,,,,,,,,,,,,,,-0.82,2.79147
,,,,,,,,,,,,,,,,,,,,,,,-0.83,2.7375
,,,,,,,,,,,,,,,,,,,,,,,-0.84,2.68666
,,,,,,,,,,,,,,,,,,,,,,,-0.85,2.63868
,,,,,,,,,,,,,,,,,,,,,,,-0.86,2.5933
,,,,,,,,,,,,,,,,,,,,,,,-0.87,2.55032
,,,,,,,,,,,,,,,,,,,,,,,-0.88,2.50955
,,,,,,,,,,,,,,,,,,,,,,,-0.89,2.4708
,,,,,,,,,,,,,,,,,,,,,,,-0.9,2.43394
,,,,,,,,,,,,,,,,,,,,,,,-0.91,2.39881
,,,,,,,,,,,,,,,,,,,,,,,-0.92,2.36531
,,,,,,,,,,,,,,,,,,,,,,,-0.93,2.33331
,,,,,,,,,,,,,,,,,,,,,,,-0.94,2.30272
,,,,,,,,,,,,,,,,,,,,,,,-0.95,2.27343
,,,,,,,,,,,,,,,,,,,,,,,-0.96,2.24538
,,,,,,,,,,,,,,,,,,,,,,,-0.97,2.21848
,,,,,,,,,,,,,,,,,,,,,,,-0.98,2.19266
,,,,,,,,,,,,,,,,,,,,,,,-0.99,2.16786
,,,,,,,,,,,,,,,,,,,,,,,-1,2.14401
,,,,,,,,,,,,,,,,,,,,,,,-1.01,2.12107
,,,,,,,,,,,,,,,,,,,,,,,-1.02,2.09898
,,,,,,,,,,,,,,,,,,,,,,,-1.03,2.07769
,,,,,,,,,,,,,,,,,,,,,,,-1.04,2.05716
,,,,,,,,,,,,,,,,,,,,,,,-1.05,2.03736
,,,,,,,,,,,,,,,,,,,,,,,-1.06,2.01823
,,,,,,,,,,,,,,,,,,,,,,,-1.07,1.99976
,,,,,,,,,,,,,,,,,,,,,,,-1.08,1.9819
,,,,,,,,,,,,,,,,,,,,,,,-1.09,1.96463
,,,,,,,,,,,,,,,,,,,,,,,-1.1,1.94791
,,,,,,,,,,,,,,,,,,,,,,,-1.11,1.93173
,,,,,,,,,,,,,,,,,,,,,,,-1.12,1.91605
,,,,,,,,,,,,,,,,,,,,,,,-1.13,1.90085
,,,,,,,,,,,,,,,,,,,,,,,-1.14,1.88611
,,,,,,,,,,,,,,,,,,,,,,,-1.15,1.87181
,,,,,,,,,,,,,,,,,,,,,,,-1.16,1.85794
,,,,,,,,,,,,,,,,,,,,,,,-1.17,1.84446
,,,,,,,,,,,,,,,,,,,,,,,-1.18,1.83137
,,,,,,,,,,,,,,,,,,,,,,,-1.19,1.81865
,,,,,,,,,,,,,,,,,,,,,,,-1.2,1.80628
,,,,,,,,,,,,,,,,,,,,,,,-1.21,1.79426
,,,,,,,,,,,,,,,,,,,,,,,-1.22,1.78255
,,,,,,,,,,,,,,,,,,,,,,,-1.23,1.77116
,,,,,,,,,,,,,,,,,,,,,,,-1.24,1.76007
,,,,,,,,,,,,,,,,,,,,,,,-1.25,1.74927
,,,,,,,,,,,,,,,,,,,,,,,-1.26,1.73874
,,,,,,,,,,,,,,,,,,,,,,,-1.27,1.72849
,,,,,,,,,,,,,,,,,,,,,,,-1.28,1.71849
,,,,,,,,,,,,,,,,,,,,,,,-1.29,1.70873
,,,,,,,,,,,,,,,,,,,,,,,-1.3,1.69922
,,,,,,,,,,,,,,,,,,,,,,,-1.31,1.68993
,,,,,,,,,,,,,,,,,,,,,,,-1.32,1.68087
,,,,,,,,,,,,,,,,,,,,,,,-1.33,1.67202
,,,,,,,,,,,,,,,,,,,,,,,-1.34,1.66337
,,,,,,,,,,,,,,,,,,,,,,,-1.35,1.65493
,,,,,,,,,,,,,,,,,,,,,,,-1.36,1.64668
,,,,,,,,,,,,,,,,,,,,,,,-1.37,1.63861
,,,,,,,,,,,,,,,,,,,,,,,-1.38,1.63072
,,,,,,,,,,,,,,,,,,,,,,,-1.39,1.62301
,,,,,,,,,,,,,,,,,,,,,,,-1.4,1.61547
,,,,,,,,,,,,,,,,,,,,,,,-1.41,1.60809
,,,,,,,,,,,,,,,,,,,,,,,-1.42,1.60086
,,,,,,,,,,,,,,,,,,,,,,,-1.43,1.59379
,,,,,,,,,,,,,,,,,,,,,,,-1.44,1.58687
,,,,,,,,,,,,,,,,,,,,,,,-1.45,1.58009
,,,,,,,,,,,,,,,,,,,,,,,-1.46,1.57345
,,,,,,,,,,,,,,,,,,,,,,,-1.47,1.56694
,,,,,,,,,,,,,,,,,,,,,,,-1.48,1.56057
,,,,,,,,,,,,,,,,,,,,,,,-1.49,1.55432
,,,,,,,,,,,,,,,,,,,,,,,-1.5,1.5482
,,,,,,,,,,,,,,,,,,,,,,,-1.51,1.54219
,,,,,,,,,,,,,,,,,,,,,,,-1.52,1.5363
,,,,,,,,,,,,,,,,,,,,,,,-1.53,1.53053
,,,,,,,,,,,,,,,,,,,,,,,-1.54,1.52486
,,,,,,,,,,,,,,,,,,,,,,,-1.55,1.5193
,,,,,,,,,,,,,,,,,,,,,,,-1.56,1.51384
,,,,,,,,,,,,,,,,,,,,,,,-1.57,1.50849
,,,,,,,,,,,,,,,,,,,,,,,-1.58,1.50323
,,,,,,,,,,,,,,,,,,,,,,,-1.59,1.49807
,,,,,,,,,,,,,,,,,,,,,,,-1.6,1.493
,,,,,,,,,,,,,,,,,,,,,,,-1.61,1.48802
,,,,,,,,,,,,,,,,,,,,,,,-1.62,1.48313
,,,,,,,,,,,,,,,,,,,,,,,-1.63,1.47832
,,,,,,,,,,,,,,,,,,,,,,,-1.64,1.4736
,,,,,,,,,,,,,,,,,,,,,,,-1.65,1.46896
,,,,,,,,,,,,,,,,,,,,,,,-1.66,1.4644
,,,,,,,,,,,,,,,,,,,,,,,-1.67,1.45991
,,,,,,,,,,,,,,,,,,,,,,,-1.68,1.4555
,,,,,,,,,,,,,,,,,,,,,,,-1.69,1.45117
,,,,,,,,,,,,,,,,,,,,,,,-1.7,1.4469
,,,,,,,,,,,,,,,,,,,,,,,-1.71,1.44271
,,,,,,,,,,,,,,,,,,,,,,,-1.72,1.43858
,,,,,,,,,,,,,,,,,,,,,,,-1.73,1.43452
,,,,,,,,,,,,,,,,,,,,,,,-1.74,1.43053
,,,,,,,,,,,,,,,,,,,,,,,-1.75,1.4266
,,,,,,,,,,,,,,,,,,,,,,,-1.76,1.42273
,,,,,,,,,,,,,,,,,,,,,,,-1.77,1.41892
,,,,,,,,,,,,,,,,,,,,,,,-1.78,1.41517
,,,,,,,,,,,,,,,,,,,,,,,-1.79,1.41148
,,,,,,,,,,,,,,,,,,,,,,,-1.8,1.40785
,,,,,,,,,,,,,,,,,,,,,,,-1.81,1.40427
,,,,,,,,,,,,,,,,,,,,,,,-1.82,1.40074
,,,,,,,,,,,,,,,,,,,,,,,-1.83,1.39727
,,,,,,,,,,,,,,,,,,,,,,,-1.84,1.39384
,,,,,,,,,,,,,,,,,,,,,,,-1.85,1.39047
,,,,,,,,,,,,,,,,,,,,,,,-1.86,1.38715
,,,,,,,,,,,,,,,,,,,,,,,-1.87,1.38388
,,,,,,,,,,,,,,,,,,,,,,,-1.88,1.38065
,,,,,,,,,,,,,,,,,,,,,,,-1.89,1.37747
,,,,,,,,,,,,,,,,,,,,,,,-1.9,1.37433
,,,,,,,,,,,,,,,,,,,,,,,-1.91,1.37124
,,,,,,,,,,,,,,,,,,,,,,,-1.92,1.36819
,,,,,,,,,,,,,,,,,,,,,,,-1.93,1.36519
,,,,,,,,,,,,,,,,,,,,,,,-1.94,1.36223
,,,,,,,,,,,,,,,,,,,,,,,-1.95,1.3593
,,,,,,,,,,,,,,,,,,,,,,,-1.96,1.35642
,,,,,,,,,,,,,,,,,,,,,,,-1.97,1.35357
,,,,,,,,,,,,,,,,,,,,,,,-1.98,1.35077
,,,,,,,,,,,,,,,,,,,,,,,-1.99,1.348
,,,,,,,,,,,,,,,,,,,,,,,-2,1.34527
,,,,,,,,,,,,,,,,,,,,,,,-2.01,1.34257
,,,,,,,,,,,,,,,,,,,,,,,-2.02,1.33991
,,,,,,,,,,,,,,,,,,,,,,,-2.03,1.33729
,,,,,,,,,,,,,,,,,,,,,,,-2.04,1.3347
,,,,,,,,,,,,,,,,,,,,,,,-2.05,1.33214
,,,,,,,,,,,,,,,,,,,,,,,-2.06,1.32961
,,,,,,,,,,,,,,,,,,,,,,,-2.07,1.32712
,,,,,,,,,,,,,,,,,,,,,,,-2.08,1.32466
,,,,,,,,,,,,,,,,,,,,,,,-2.09,1.32223
,,,,,,,,,,,,,,,,,,,,,,,-2.1,1.31983
,,,,,,,,,,,,,,,,,,,,,,,-2.11,1.31746
,,,,,,,,,,,,,,,,,,,,,,,-2.12,1.31511
,,,,,,,,,,,,,,,,,,,,,,,-2.13,1.3128
,,,,,,,,,,,,,,,,,,,,,,,-2.14,1.31052
,,,,,,,,,,,,,,,,,,,,,,,-2.15,1.30826
,,,,,,,,,,,,,,,,,,,,,,,-2.16,1.30603
,,,,,,,,,,,,,,,,,,,,,,,-2.17,1.30383
,,,,,,,,,,,,,,,,,,,,,,,-2.18,1.30165
,,,,,,,,,,,,,,,,,,,,,,,-2.19,1.2995
,,,,,,,,,,,,,,,,,,,,,,,-2.2,1.29737
,,,,,,,,,,,,,,,,,,,,,,,-2.21,1.29527
,,,,,,,,,,,,,,,,,,,,,,,-2.22,1.29319
,,,,,,,,,,,,,,,,,,,,,,,-2.23,1.29114
,,,,,,,,,,,,,,,,,,,,,,,-2.24,1.28911
,,,,,,,,,,,,,,,,,,,,,,,-2.25,1.28711
,,,,,,,,,,,,,,,,,,,,,,,-2.26,1.28512
,,,,,,,,,,,,,,,,,,,,,,,-2.27,1.28316
,,,,,,,,,,,,,,,,,,,,,,,-2.28,1.28122
,,,,,,,,,,,,,,,,,,,,,,,-2.29,1.27931
,,,,,,,,,,,,,,,,,,,,,,,-2.3,1.27741
,,,,,,,,,,,,,,,,,,,,,,,-2.31,1.27554
,,,,,,,,,,,,,,,,,,,,,,,-2.32,1.27368
,,,,,,,,,,,,,,,,,,,,,,,-2.33,1.27185
,,,,,,,,,,,,,,,,,,,,,,,-2.34,1.27003
,,,,,,,,,,,,,,,,,,,,,,,-2.35,1.26824
,,,,,,,,,,,,,,,,,,,,,,,-2.36,1.26646
,,,,,,,,,,,,,,,,,,,,,,,-2.37,1.26471
,,,,,,,,,,,,,,,,,,,,,,,-2.38,1.26297
,,,,,,,,,,,,,,,,,,,,,,,-2.39,1.26125
,,,,,,,,,,,,,,,,,,,,,,,-2.4,1.25955
,,,,,,,,,,,,,,,,,,,,,,,-2.41,1.25787
,,,,,,,,,,,,,,,,,,,,,,,-2.42,1.2562
,,,,,,,,,,,,,,,,,,,,,,,-2.43,1.25455
,,,,,,,,,,,,,,,,,,,,,,,-2.44,1.25292
,,,,,,,,,,,,,,,,,,,,,,,-2.45,1.25131
,,,,,,,,,,,,,,,,,,,,,,,-2.46,1.24971
,,,,,,,,,,,,,,,,,,,,,,,-2.47,1.24812
,,,,,,,,,,,,,,,,,,,,,,,-2.48,1.24656
,,,,,,,,,,,,,,,,,,,,,,,-2.49,1.24501
,,,,,,,,,,,,,,,,,,,,,,,-2.5,1.24347
,,,,,,,,,,,,,,,,,,,,,,,-2.51,1.24195
,,,,,,,,,,,,,,,,,,,,,,,-2.52,1.24045
,,,,,,,,,,,,,,,,,,,,,,,-2.53,1.23896
,,,,,,,,,,,,,,,,,,,,,,,-2.54,1.23749
,,,,,,,,,,,,,,,,,,,,,,,-2.55,1.23603
,,,,,,,,,,,,,,,,,,,,,,,-2.56,1.23458
,,,,,,,,,,,,,,,,,,,,,,,-2.57,1.23315
,,,,,,,,,,,,,,,,,,,,,,,-2.58,1.23173
,,,,,,,,,,,,,,,,,,,,,,,-2.59,1.23032
,,,,,,,,,,,,,,,,,,,,,,,-2.6,1.22893
,,,,,,,,,,,,,,,,,,,,,,,-2.61,1.22755
,,,,,,,,,,,,,,,,,,,,,,,-2.62,1.22619
,,,,,,,,,,,,,,,,,,,,,,,-2.63,1.22484
,,,,,,,,,,,,,,,,,,,,,,,-2.64,1.2235
,,,,,,,,,,,,,,,,,,,,,,,-2.65,1.22217
,,,,,,,,,,,,,,,,,,,,,,,-2.66,1.22085
,,,,,,,,,,,,,,,,,,,,,,,-2.67,1.21955
,,,,,,,,,,,,,,,,,,,,,,,-2.68,1.21826
,,,,,,,,,,,,,,,,,,,,,,,-2.69,1.21698
,,,,,,,,,,,,,,,,,,,,,,,-2.7,1.21571
,,,,,,,,,,,,,,,,,,,,,,,-2.71,1.21446
,,,,,,,,,,,,,,,,,,,,,,,-2.72,1.21321
,,,,,,,,,,,,,,,,,,,,,,,-2.73,1.21198
,,,,,,,,,,,,,,,,,,,,,,,-2.74,1.21076
,,,,,,,,,,,,,,,,,,,,,,,-2.75,1.20955
,,,,,,,,,,,,,,,,,,,,,,,-2.76,1.20835
,,,,,,,,,,,,,,,,,,,,,,,-2.77,1.20716
,,,,,,,,,,,,,,,,,,,,,,,-2.78,1.20598
,,,,,,,,,,,,,,,,,,,,,,,-2.79,1.20481
,,,,,,,,,,,,,,,,,,,,,,,-2.8,1.20365
,,,,,,,,,,,,,,,,,,,,,,,-2.81,1.2025
,,,,,,,,,,,,,,,,,,,,,,,-2.82,1.20136
,,,,,,,,,,,,,,,,,,,,,,,-2.83,1.20023
,,,,,,,,,,,,,,,,,,,,,,,-2.84,1.19911
,,,,,,,,,,,,,,,,,,,,,,,-2.85,1.198
,,,,,,,,,,,,,,,,,,,,,,,-2.86,1.1969
,,,,,,,,,,,,,,,,,,,,,,,-2.87,1.19581
,,,,,,,,,,,,,,,,,,,,,,,-2.88,1.19473
,,,,,,,,,,,,,,,,,,,,,,,-2.89,1.19365
,,,,,,,,,,,,,,,,,,,,,,,-2.9,1.19259
,,,,,,,,,,,,,,,,,,,,,,,-2.91,1.19153
,,,,,,,,,,,,,,,,,,,,,,,-2.92,1.19049
,,,,,,,,,,,,,,,,,,,,,,,-2.93,1.18945
,,,,,,,,,,,,,,,,,,,,,,,-2.94,1.18842
,,,,,,,,,,,,,,,,,,,,,,,-2.95,1.1874
,,,,,,,,,,,,,,,,,,,,,,,-2.96,1.18639
,,,,,,,,,,,,,,,,,,,,,,,-2.97,1.18538
,,,,,,,,,,,,,,,,,,,,,,,-2.98,1.18439
,,,,,,,,,,,,,,,,,,,,,,,-2.99,1.1834
,,,,,,,,,,,,,,,,,,,,,,,-3,1.18242
,,,,,,,,,,,,,,,,,,,,,,,-3.01,1.18145
,,,,,,,,,,,,,,,,,,,,,,,-3.02,1.18048
,,,,,,,,,,,,,,,,,,,,,,,-3.03,1.17952
,,,,,,,,,,,,,,,,,,,,,,,-3.04,1.17857
,,,,,,,,,,,,,,,,,,,,,,,-3.05,1.17763
,,,,,,,,,,,,,,,,,,,,,,,-3.06,1.1767
,,,,,,,,,,,,,,,,,,,,,,,-3.07,1.17577
,,,,,,,,,,,,,,,,,,,,,,,-3.08,1.17485
,,,,,,,,,,,,,,,,,,,,,,,-3.09,1.17394
,,,,,,,,,,,,,,,,,,,,,,,-3.1,1.17303
,,,,,,,,,,,,,,,,,,,,,,,-3.11,1.17213
,,,,,,,,,,,,,,,,,,,,,,,-3.12,1.17124
,,,,,,,,,,,,,,,,,,,,,,,-3.13,1.17035
,,,,,,,,,,,,,,,,,,,,,,,-3.14,1.16948
,,,,,,,,,,,,,,,,,,,,,,,-3.15,1.1686
,,,,,,,,,,,,,,,,,,,,,,,-3.16,1.16774
,,,,,,,,,,,,,,,,,,,,,,,-3.17,1.16688
,,,,,,,,,,,,,,,,,,,,,,,-3.18,1.16603
,,,,,,,,,,,,,,,,,,,,,,,-3.19,1.16518
,,,,,,,,,,,,,,,,,,,,,,,-3.2,1.16434
,,,,,,,,,,,,,,,,,,,,,,,-3.21,1.16351
,,,,,,,,,,,,,,,,,,,,,,,-3.22,1.16268
,,,,,,,,,,,,,,,,,,,,,,,-3.23,1.16186
,,,,,,,,,,,,,,,,,,,,,,,-3.24,1.16104
,,,,,,,,,,,,,,,,,,,,,,,-3.25,1.16023
,,,,,,,,,,,,,,,,,,,,,,,-3.26,1.15943
,,,,,,,,,,,,,,,,,,,,,,,-3.27,1.15863
,,,,,,,,,,,,,,,,,,,,,,,-3.28,1.15784
,,,,,,,,,,,,,,,,,,,,,,,-3.29,1.15705
,,,,,,,,,,,,,,,,,,,,,,,-3.3,1.15627
,,,,,,,,,,,,,,,,,,,,,,,-3.31,1.1555
,,,,,,,,,,,,,,,,,,,,,,,-3.32,1.15473
,,,,,,,,,,,,,,,,,,,,,,,-3.33,1.15397
,,,,,,,,,,,,,,,,,,,,,,,-3.34,1.15321
,,,,,,,,,,,,,,,,,,,,,,,-3.35,1.15245
,,,,,,,,,,,,,,,,,,,,,,,-3.36,1.15171
,,,,,,,,,,,,,,,,,,,,,,,-3.37,1.15096
,,,,,,,,,,,,,,,,,,,,,,,-3.38,1.15023
,,,,,,,,,,,,,,,,,,,,,,,-3.39,1.14949
,,,,,,,,,,,,,,,,,,,,,,,-3.4,1.14877
,,,,,,,,,,,,,,,,,,,,,,,-3.41,1.14804
,,,,,,,,,,,,,,,,,,,,,,,-3.42,1.14733
,,,,,,,,,,,,,,,,,,,,,,,-3.43,1.14661
,,,,,,,,,,,,,,,,,,,,,,,-3.44,1.14591
,,,,,,,,,,,,,,,,,,,,,,,-3.45,1.1452
,,,,,,,,,,,,,,,,,,,,,,,-3.46,1.1445
,,,,,,,,,,,,,,,,,,,,,,,-3.47,1.14381
,,,,,,,,,,,,,,,,,,,,,,,-3.48,1.14312
,,,,,,,,,,,,,,,,,,,,,,,-3.49,1.14244
,,,,,,,,,,,,,,,,,,,,,,,-3.5,1.14176
,,,,,,,,,,,,,,,,,,,,,,,-3.51,1.14108
,,,,,,,,,,,,,,,,,,,,,,,-3.52,1.14041
,,,,,,,,,,,,,,,,,,,,,,,-3.53,1.13975
,,,,,,,,,,,,,,,,,,,,,,,-3.54,1.13909
,,,,,,,,,,,,,,,,,,,,,,,-3.55,1.13843
,,,,,,,,,,,,,,,,,,,,,,,-3.56,1.13778
,,,,,,,,,,,,,,,,,,,,,,,-3.57,1.13713
,,,,,,,,,,,,,,,,,,,,,,,-3.58,1.13648
,,,,,,,,,,,,,,,,,,,,,,,-3.59,1.13584
,,,,,,,,,,,,,,,,,,,,,,,-3.6,1.13521
,,,,,,,,,,,,,,,,,,,,,,,-3.61,1.13457
,,,,,,,,,,,,,,,,,,,,,,,-3.62,1.13395
,,,,,,,,,,,,,,,,,,,,,,,-3.63,1.13332
,,,,,,,,,,,,,,,,,,,,,,,-3.64,1.1327
,,,,,,,,,,,,,,,,,,,,,,,-3.65,1.13209
,,,,,,,,,,,,,,,,,,,,,,,-3.66,1.13147
,,,,,,,,,,,,,,,,,,,,,,,-3.67,1.13087
,,,,,,,,,,,,,,,,,,,,,,,-3.68,1.13026
,,,,,,,,,,,,,,,,,,,,,,,-3.69,1.12966
,,,,,,,,,,,,,,,,,,,,,,,-3.7,1.12907
,,,,,,,,,,,,,,,,,,,,,,,-3.71,1.12847
,,,,,,,,,,,,,,,,,,,,,,,-3.72,1.12788
,,,,,,,,,,,,,,,,,,,,,,,-3.73,1.1273
,,,,,,,,,,,,,,,,,,,,,,,-3.74,1.12672
,,,,,,,,,,,,,,,,,,,,,,,-3.75,1.12614
,,,,,,,,,,,,,,,,,,,,,,,-3.76,1.12556
,,,,,,,,,,,,,,,,,,,,,,,-3.77,1.12499
,,,,,,,,,,,,,,,,,,,,,,,-3.78,1.12442
,,,,,,,,,,,,,,,,,,,,,,,-3.79,1.12386
,,,,,,,,,,,,,,,,,,,,,,,-3.8,1.1233
,,,,,,,,,,,,,,,,,,,,,,,-3.81,1.12274
,,,,,,,,,,,,,,,,,,,,,,,-3.82,1.12219
,,,,,,,,,,,,,,,,,,,,,,,-3.83,1.12163
,,,,,,,,,,,,,,,,,,,,,,,-3.84,1.12109
,,,,,,,,,,,,,,,,,,,,,,,-3.85,1.12054
,,,,,,,,,,,,,,,,,,,,,,,-3.86,1.12
,,,,,,,,,,,,,,,,,,,,,,,-3.87,1.11946
,,,,,,,,,,,,,,,,,,,,,,,-3.88,1.11893
,,,,,,,,,,,,,,,,,,,,,,,-3.89,1.1184
,,,,,,,,,,,,,,,,,,,,,,,-3.9,1.11787
,,,,,,,,,,,,,,,,,,,,,,,-3.91,1.11734
,,,,,,,,,,,,,,,,,,,,,,,-3.92,1.11682
,,,,,,,,,,,,,,,,,,,,,,,-3.93,1.1163
,,,,,,,,,,,,,,,,,,,,,,,-3.94,1.11579
,,,,,,,,,,,,,,,,,,,,,,,-3.95,1.11527
,,,,,,,,,,,,,,,,,,,,,,,-3.96,1.11476
,,,,,,,,,,,,,,,,,,,,,,,-3.97,1.11426
,,,,,,,,,,,,,,,,,,,,,,,-3.98,1.11375
,,,,,,,,,,,,,,,,,,,,,,,-3.99,1.11325
,,,,,,,,,,,,,,,,,,,,,,,-4,1.11275
,,,,,,,,,,,,,,,,,,,,,,,-4.01,1.11226
,,,,,,,,,,,,,,,,,,,,,,,-4.02,1.11177
,,,,,,,,,,,,,,,,,,,,,,,-4.03,1.11128
,,,,,,,,,,,,,,,,,,,,,,,-4.04,1.11079
,,,,,,,,,,,,,,,,,,,,,,,-4.05,1.1103
,,,,,,,,,,,,,,,,,,,,,,,-4.06,1.10982
,,,,,,,,,,,,,,,,,,,,,,,-4.07,1.10934
,,,,,,,,,,,,,,,,,,,,,,,-4.08,1.10887
,,,,,,,,,,,,,,,,,,,,,,,-4.09,1.10839
,,,,,,,,,,,,,,,,,,,,,,,-4.1,1.10792
,,,,,,,,,,,,,,,,,,,,,,,-4.11,1.10745
,,,,,,,,,,,,,,,,,,,,,,,-4.12,1.10699
,,,,,,,,,,,,,,,,,,,,,,,-4.13,1.10653
,,,,,,,,,,,,,,,,,,,,,,,-4.14,1.10607
,,,,,,,,,,,,,,,,,,,,,,,-4.15,1.10561
,,,,,,,,,,,,,,,,,,,,,,,-4.16,1.10515
,,,,,,,,,,,,,,,,,,,,,,,-4.17,1.1047
,,,,,,,,,,,,,,,,,,,,,,,-4.18,1.10425
,,,,,,,,,,,,,,,,,,,,,,,-4.19,1.1038
,,,,,,,,,,,,,,,,,,,,,,,-4.2,1.10335
,,,,,,,,,,,,,,,,,,,,,,,-4.21,1.10291
,,,,,,,,,,,,,,,,,,,,,,,-4.22,1.10247
,,,,,,,,,,,,,,,,,,,,,,,-4.23,1.10203
,,,,,,,,,,,,,,,,,,,,,,,-4.24,1.1016
,,,,,,,,,,,,,,,,,,,,,,,-4.25,1.10116
,,,,,,,,,,,,,,,,,,,,,,,-4.26,1.10073
,,,,,,,,,,,,,,,,,,,,,,,-4.27,1.1003
,,,,,,,,,,,,,,,,,,,,,,,-4.28,1.09987
,,,,,,,,,,,,,,,,,,,,,,,-4.29,1.09945
,,,,,,,,,,,,,,,,,,,,,,,-4.3,1.09903
,,,,,,,,,,,,,,,,,,,,,,,-4.31,1.09861
,,,,,,,,,,,,,,,,,,,,,,,-4.32,1.09819
,,,,,,,,,,,,,,,,,,,,,,,-4.33,1.09777
,,,,,,,,,,,,,,,,,,,,,,,-4.34,1.09736
,,,,,,,,,,,,,,,,,,,,,,,-4.35,1.09695
,,,,,,,,,,,,,,,,,,,,,,,-4.36,1.09654
,,,,,,,,,,,,,,,,,,,,,,,-4.37,1.09613
,,,,,,,,,,,,,,,,,,,,,,,-4.38,1.09573
,,,,,,,,,,,,,,,,,,,,,,,-4.39,1.09532
,,,,,,,,,,,,,,,,,,,,,,,-4.4,1.09492
,,,,,,,,,,,,,,,,,,,,,,,-4.41,1.09452
,,,,,,,,,,,,,,,,,,,,,,,-4.42,1.09413
,,,,,,,,,,,,,,,,,,,,,,,-4.43,1.09373
,,,,,,,,,,,,,,,,,,,,,,,-4.44,1.09334
,,,,,,,,,,,,,,,,,,,,,,,-4.45,1.09295
,,,,,,,,,,,,,,,,,,,,,,,-4.46,1.09256
,,,,,,,,,,,,,,,,,,,,,,,-4.47,1.09217
,,,,,,,,,,,,,,,,,,,,,,,-4.48,1.09179
